onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
560.49	17.896	sharingrating1	578.489	3	43	F	2
581.523	1.527	fixations	n/a	n/a	n/a	n/a	n/a
583.156	17.894	sharingrating1	601.155	3	83	F	5
604.188	1.42	fixations	n/a	n/a	n/a	n/a	n/a
605.705	17.903	sharingrating1	623.705	3	109	R	4
626.738	2.722	fixations	n/a	n/a	n/a	n/a	n/a
629.554	17.906	sharingrating1	647.554	3	23	R	6
650.587	1.175	fixations	n/a	n/a	n/a	n/a	n/a
651.87	17.892	sharingrating1	669.853	3	37	F	1
672.886	2.606	fixations	n/a	n/a	n/a	n/a	n/a
675.603	17.889	sharingrating1	693.586	3	18	R	5
696.619	1.87	fixations	n/a	n/a	n/a	n/a	n/a
698.586	17.903	sharingrating1	716.585	3	42	F	5
719.618	2.016	fixations	n/a	n/a	n/a	n/a	n/a
721.735	17.899	sharingrating1	739.734	3	110	R	4
742.768	1.513	fixations	n/a	n/a	n/a	n/a	n/a
744.384	17.897	sharingrating1	762.384	3	21	R	3
765.417	2.5	fixations	n/a	n/a	n/a	n/a	n/a
768.017	17.9	sharingrating1	786.016	3	71	F	4
789.05	2.179	fixations	n/a	n/a	n/a	n/a	n/a
791.333	17.896	sharingrating1	809.332	3	11	R	6
812.366	2.048	fixations	n/a	n/a	n/a	n/a	n/a
814.516	17.898	sharingrating1	832.515	3	49	F	5
835.548	2.059	fixations	n/a	n/a	n/a	n/a	n/a
837.698	17.909	sharingrating1	855.698	3	133	F	1
858.731	1.434	fixations	n/a	n/a	n/a	n/a	n/a
860.264	17.901	sharingrating1	878.264	3	93	R	6
881.297	2.006	fixations	n/a	n/a	n/a	n/a	n/a
883.397	17.906	sharingrating1	901.396	3	130	F	6
904.33	1.564	fixations	n/a	n/a	n/a	n/a	n/a
905.996	17.898	sharingrating1	923.996	3	123	F	6
927.029	1.399	fixations	n/a	n/a	n/a	n/a	n/a
928.462	3	intro&rest	n/a	n/a	n/a	n/a	n/a
931.462	5	intro&rest	n/a	n/a	n/a	n/a	n/a
936.529	17.899	accuracyrating	954.528	3	70	F	1
957.562	2.391	fixations	n/a	n/a	n/a	n/a	n/a
960.061	17.892	accuracyrating	978.044	3	1	R	3
981.077	1.619	fixations	n/a	n/a	n/a	n/a	n/a
982.794	17.902	accuracyrating	1000.793	3	79	F	5
1003.827	2.248	fixations	n/a	n/a	n/a	n/a	n/a
1006.193	17.882	accuracyrating	1024.176	3	25	R	6
1027.209	2.333	fixations	n/a	n/a	n/a	n/a	n/a
1029.643	17.899	accuracyrating	1047.642	3	15	R	6
1050.675	2.409	fixations	n/a	n/a	n/a	n/a	n/a
1053.175	17.909	accuracyrating	1071.175	3	96	R	6
1074.108	1.305	fixations	n/a	n/a	n/a	n/a	n/a
1075.508	17.905	accuracyrating	1093.508	3	47	F	6
1096.541	2.499	fixations	n/a	n/a	n/a	n/a	n/a
1099.141	17.899	accuracyrating	1117.14	3	31	F	6
1120.173	2.32	fixations	n/a	n/a	n/a	n/a	n/a
1122.59	17.903	accuracyrating	1140.589	3	26	R	6
1143.623	2.187	fixations	n/a	n/a	n/a	n/a	n/a
1145.906	17.904	accuracyrating	1163.905	3	38	F	4
1166.939	1.997	fixations	n/a	n/a	n/a	n/a	n/a
1169.039	17.897	accuracyrating	1187.038	3	64	F	2
1189.971	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1191.605	17.89	accuracyrating	1209.604	3	95	R	4
1212.637	1.374	fixations	n/a	n/a	n/a	n/a	n/a
1214.121	17.89	accuracyrating	1232.12	3	32	F	4
1235.237	1.674	fixations	n/a	n/a	n/a	n/a	n/a
1237.003	17.908	accuracyrating	1255.003	3	86	F	6
1258.036	1.788	fixations	n/a	n/a	n/a	n/a	n/a
1259.936	17.888	accuracyrating	1277.935	3	55	F	3
1280.969	1.763	fixations	n/a	n/a	n/a	n/a	n/a
1282.835	17.897	accuracyrating	1300.835	3	81	F	6
1303.868	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1305.401	17.894	accuracyrating	1323.401	3	106	R	6
1326.434	2.118	fixations	n/a	n/a	n/a	n/a	n/a
1328.651	17.901	accuracyrating	1346.65	3	12	R	6
1349.683	1.653	fixations	n/a	n/a	n/a	n/a	n/a
1351.433	17.903	accuracyrating	1369.433	3	4	R	6
1372.466	2.657	fixations	n/a	n/a	n/a	n/a	n/a
1375.216	17.907	accuracyrating	1393.232	3	9	R	6
1396.265	1.954	fixations	n/a	n/a	n/a	n/a	n/a
1398.248	3	intro&rest	n/a	n/a	n/a	n/a	n/a
1401.249	5	intro&rest	n/a	n/a	n/a	n/a	n/a
1406.315	17.904	sharingrating2	1424.314	3	41	F	6
1427.248	2.228	fixations	n/a	n/a	n/a	n/a	n/a
1429.581	17.895	sharingrating2	1447.58	3	45	F	6
1450.614	2.798	fixations	n/a	n/a	n/a	n/a	n/a
1453.514	17.898	sharingrating2	1471.513	3	30	R	2
1474.546	2.627	fixations	n/a	n/a	n/a	n/a	n/a
1477.263	17.91	sharingrating2	1495.279	3	3	R	1
1498.312	1.894	fixations	n/a	n/a	n/a	n/a	n/a
1500.312	17.894	sharingrating2	1518.312	3	65	F	6
1521.345	2.043	fixations	n/a	n/a	n/a	n/a	n/a
1523.479	17.909	sharingrating2	1541.494	3	5	R	4
1544.411	2.296	fixations	n/a	n/a	n/a	n/a	n/a
1546.844	17.863	sharingrating2	1564.827	3	99	R	5
1567.86	2.397	fixations	n/a	n/a	n/a	n/a	n/a
1570.377	17.88	sharingrating2	1588.36	3	10	R	3
1591.393	2.371	fixations	n/a	n/a	n/a	n/a	n/a
1593.876	17.888	sharingrating2	1611.859	3	88	F	5
1614.892	1.266	fixations	n/a	n/a	n/a	n/a	n/a
1616.259	17.899	sharingrating2	1634.242	3	66	F	5
1637.275	2.336	fixations	n/a	n/a	n/a	n/a	n/a
1639.725	17.886	sharingrating2	1657.708	3	73	F	6
1660.641	1.993	fixations	n/a	n/a	n/a	n/a	n/a
1662.724	17.91	sharingrating2	1680.724	3	6	R	6
1683.757	1.524	fixations	n/a	n/a	n/a	n/a	n/a
1685.39	17.891	sharingrating2	1703.39	3	14	R	6
1706.306	1.813	fixations	n/a	n/a	n/a	n/a	n/a
1708.223	17.896	sharingrating2	1726.206	3	20	R	6
1729.239	1.856	fixations	n/a	n/a	n/a	n/a	n/a
1731.205	17.89	sharingrating2	1749.188	3	69	F	5
1752.222	1.395	fixations	n/a	n/a	n/a	n/a	n/a
1753.722	17.895	sharingrating2	1771.721	3	16	R	4
1774.654	2.312	fixations	n/a	n/a	n/a	n/a	n/a
1777.071	17.895	sharingrating2	1795.07	3	34	F	4
1798.104	1.969	fixations	n/a	n/a	n/a	n/a	n/a
1800.17	17.903	sharingrating2	1818.17	3	44	F	3
1821.103	1.62	fixations	n/a	n/a	n/a	n/a	n/a
1822.82	17.903	sharingrating2	1840.815	3	39	F	3
1843.822	1.253	fixations	n/a	n/a	n/a	n/a	n/a
1845.102	17.903	sharingrating2	1863.102	3	101	R	5
1866.205	1.356	fixations	n/a	n/a	n/a	n/a	n/a
1867.605	1.982	intro&rest	n/a	n/a	n/a	n/a	n/a
